PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,Target
0.09754399438169778,-0.19600878407902944,-0.01432282185219847,0.9532038092512615,-0.3311902132878424,0.2454194446699223,-0.44941829065766026,-0.03306256972885459,0.7488345055206946,0.07127833365326638,0.6514334240626771,0.03469730503928325,-0.026001554668098947,0.059191772913673564,0.1789802840927601,-0.10662304275354378,-0.23197116573275606,0.3634868134574846,Dropout
0.1644887800256675,0.3894171791583084,-0.0069456332219963845,0.6554864957396552,0.10682623752574492,0.1321494324092225,-0.40456230268240323,0.23990513904503516,-0.7123005868092657,-0.4989154437169216,-0.06377015080280919,-0.1337780910462163,-0.036295266153643556,-0.14377672079954798,-0.17556734536343688,-0.0001698588317039993,0.023510103591950774,-0.0026185989747203385,Dropout
0.8307205131045703,0.5270598037429856,0.8034595485903266,-0.10285675892268138,-0.695735820558881,-0.3704839264412532,0.32944216243497715,0.22828684906782076,0.23291183705235374,-0.08658131009427339,0.07176876853018561,0.04806114262313408,0.018675240445891816,-0.3449113679230062,-0.09040511720198713,0.03850145855178771,0.01979651232119743,0.04526210626002108,Dropout
0.3833065176553899,1.0312757760301918,0.22606765769304418,-0.14978614745651653,-0.15833788777293434,-0.4449910090042098,0.19661060950494824,0.3242819123628842,0.18563695712264414,-0.11076705144529353,0.0005429027367715576,-0.14632365225793278,-0.08438626053810355,-0.3151926641422132,0.08422800815711701,0.013118066556747777,-0.045323867642706364,-0.060341537521248954,Dropout
0.3778959209375022,-0.15212501820671637,0.04020969460526799,0.5906247182291285,-0.960333390849362,-0.0963625200049324,-0.04753895206822215,-0.09722859940574216,0.004971892356932551,0.05894261325560874,-0.02136926768815648,0.2515835977654123,-0.12712263483319516,0.44695039879423815,0.002717835657855196,-0.20909066344615718,0.014115935604346748,-0.1492953801979573,Dropout
-0.6238175920800936,0.05011743160928785,-0.46364380160477325,0.3791566460639326,0.14324209801893023,-0.5399607841480801,0.47371173666510097,-0.2889645426137362,-0.1612929746459652,0.051735939662740815,-0.07271733810496916,0.22196272005351905,0.26445282585323127,0.015946305399444385,-0.06426678472724714,-0.030168670469584578,0.06405307612628106,-0.06939862190280228,Dropout
0.03531991562114104,-0.4678658971276077,-0.714566688096223,-0.14203427683034903,0.25417385805457865,-0.40287029203698366,0.5767003317444652,-0.18127254234569712,-0.11119629314456567,0.077896528014997,-0.026021488467971265,-0.08659228910578257,0.03240073176000838,0.8014278740784821,-0.284487724054059,-0.23415841173374688,0.04734534333144636,-0.060755440021604136,Dropout
0.4363644824195061,-0.16046248813896355,-0.44120313309302933,0.07980390821184866,0.3111731988754705,0.38100951259989874,-0.6913084756615954,-0.04166449022328215,0.6645159766643797,-0.5800741572748304,0.3621112992312077,-0.00045282139181803435,-0.18208041320239546,0.05172011496857421,0.1066357889771618,0.14493704286204184,0.3316638023730459,0.01760600918548439,Dropout
0.25993221941345546,-1.1160884935583064,0.3466707250863855,-0.44332780980655967,-0.3767623483314672,-0.038108001327339554,-0.09829053440328062,0.026273980892925212,0.17856028027394985,-0.054539146320376056,-0.3410529412360706,0.04345962278187337,0.1793963153011849,-0.02623445658170127,-0.0893312955847142,0.03566517304148611,0.07160310963587056,0.0804102186751967,Dropout
-0.10103914575350578,-0.3461412143050244,0.08947675143550038,-0.805436705058023,0.4542192781755528,-0.20899200360799636,-0.2937176912172814,0.03551125328671476,0.006596845780104534,0.12768004631278013,0.3539542488816111,-0.14077166699857643,-0.19415193968418082,-0.07973363130246856,0.10274259438085409,-0.06306010317298381,-0.06352458397707869,-0.06597797166414394,Dropout
0.03090498245298688,-0.6390147019617763,-0.11236669596753292,-0.08000694258502332,0.681580193533253,0.05599710889035456,-0.12609650134337483,-0.1817070895324418,0.7176943434334672,-0.007356818905240125,0.22374139473221163,-0.12324052419705296,-0.12090469306693447,-0.046557258724712405,-0.06837888183267977,-0.0383113375619529,0.014337600138028228,-0.04115848407842904,Dropout
-0.3433511143125603,-0.3578250716048935,0.0008830441810289337,-0.8244463268203671,0.22026657737758057,0.6357212979711753,0.23482301935622615,0.025413121211962222,-0.07269777182019667,-0.11272447838826725,0.46500644830016324,-0.07158323187808403,-0.29568035646291796,-0.024639705369670577,-0.037529257110191734,-0.04578866279272678,-0.024114148679534896,0.007643936474787307,Dropout
-0.3861315784569516,-0.6447913975433056,-0.2658010625619547,-0.4829862602227153,0.26893242544910667,-0.11913918946283976,-0.34538461031360024,0.3699887037093408,0.0984340701003916,0.1596180493777704,0.6531425770441655,-0.10145704097722467,-0.02542683460845078,0.02127929384351353,-0.10759767551443324,0.0012230346240256103,0.008287089111628962,0.044503880319537906,Dropout
0.6158649348501166,-0.8821490188018603,0.028523408996105917,-0.2089948152899512,-0.38371693670478896,-0.4527660680250575,0.984032162178726,0.38777624721653836,0.33833108988940386,-0.170674962711763,-0.17341525036577074,-0.04205328815289348,0.21682768525156018,-0.031040750310839953,0.15571858109101752,0.06204489479704898,0.21301184760848574,0.13641151214761843,Dropout
0.4676596976938938,0.22194439609410832,-1.2551230147666987,0.41570208065585285,0.6805346829383689,0.028878266146940855,0.13335647419911964,-0.4644346461524002,0.5016514260273489,-0.010098978816804187,0.10454356463842637,0.783204856685597,0.592212939288753,0.08034735536722716,0.2552681570581755,-0.0016183869238453833,0.09664662103395734,-0.15144084691710932,Dropout
0.8971176929237938,-0.5113692306746135,-0.5319813683365583,0.07785054145984166,-0.5383426757433707,-0.046745086848716956,0.20004171924067699,-0.3311298685953629,-0.09918092182926247,0.12343060008741903,0.1792158763146475,0.19815994239789556,-0.33699655746104556,-0.05288120474018863,0.13223883459931732,-0.0916913260036417,-0.08522433609029012,-0.25165551350900406,Dropout
0.18521476883261154,-0.0469301209239954,-0.19974866275770362,0.6168896000040522,-0.7919904592313052,-0.1030067086513032,-0.10643702852544268,-0.12856276267963515,-0.03910936314899927,0.07193055048103289,-0.014175468760522008,0.07705023613136718,-0.3467982995146893,0.07859731689586015,0.147387791469699,-0.01388263166062907,-0.09981189790576292,0.39017177703241485,Dropout
0.47985116623675406,0.6366257330831182,0.35187025406654504,-0.030470854643916946,-0.29737910336236084,-0.2712815360181747,-0.10377651671131886,-0.42772558549500256,-0.1620645875151568,0.15521787012962954,0.07141201410163349,-0.05665664816593504,-0.26387164309913946,0.30290864620672725,0.2653631470654316,-0.20733599380778062,-0.16593521455900473,0.2177224847662299,Dropout
-0.17412679801785988,-0.7243146037583986,0.45268393821727015,1.1944496209949806,0.5328434374641526,0.19751610051073698,-0.08788122427414752,0.24711095576567654,0.15986231920951618,0.1196743015053659,0.334608800297735,0.12738413061433582,-0.23026166576612728,0.08161609968314411,0.12583736780914398,-0.14317056946157916,-0.2392548692178667,0.23864662977674006,Dropout
0.14837472949613242,1.0877114570944149,-0.14871173414609884,-0.06834375878814791,0.19962752777739295,-0.39759299668479064,-0.03081239480161251,-0.5249499126964986,-0.29289856974612444,0.11255477226243736,0.16759778926786587,0.4269096305106742,0.15701903347598975,-0.2364405895161787,0.02992225318657485,0.06322004653875832,0.00973624995793502,0.08832540001830909,Dropout
0.3307550375257236,0.08914942709237544,1.1059457922638414,-0.2836705076576427,-0.30537773486933695,-0.651661253456955,0.728571637619975,0.22393595137105465,0.2346738269033911,-0.08082395044063626,-0.023270920789947656,0.05568943826991551,0.0002547258340548436,0.039901628326690336,-0.19752622559741728,-0.08605738414658876,0.057336763571734166,0.02260006651603174,Dropout
-0.11204411664420014,-0.5294899470394089,0.6937220093131131,0.11899564398927266,-0.509338328413174,-0.30789021156928664,0.14075467942620648,-0.2454450225335606,0.0014814740734014349,0.05240151735768986,-0.10173671325342323,0.19681661461497618,-0.023619912444906452,-0.10288728774688218,-0.20231150344375615,-0.0005008924220044048,0.021794017692151068,0.008698645645953733,Dropout
-0.16973040854546104,-0.36187244132196894,1.0715146213947913,-0.22170228015000898,-0.3829928569350015,-0.23881857839173226,-0.25467419773981403,-0.09223748954810186,0.05949537709113579,0.052638282786655825,-0.0006596519003661319,0.28222278601336936,0.002056969465185084,-0.0803860620419199,-0.15870886468838336,-0.038472845158339264,0.04233462085405486,0.01206411949464025,Dropout
-0.7765617538057746,-0.24450738971243702,-0.32166669199561426,0.41394421820426486,-0.0741068028061693,-0.34027969606510583,-0.013538690408964642,0.06109833984369638,0.003359265404219843,0.0433464985519389,-0.21060692470557252,0.0024753941494492296,-0.5054007685328182,0.050198676441894005,0.010052883578452212,-0.1208585413060437,-0.1049779322594651,-0.13166673337666068,Dropout
-0.8844568443662629,-0.32137478537172376,-0.2036482138423377,0.35737606515447307,-0.07240262594937004,-0.3109984013210352,-0.11827502371669747,0.25350400571724013,0.025401458101477075,0.14579373209905935,0.5197315399086769,0.03475060724731474,-0.14904524612344913,0.03653811507554038,-0.09004190840851141,-0.0572197991800399,-0.011504772416992227,0.06657901474029541,Dropout
-0.594703002331112,0.22995744894677958,0.3811331678443004,-0.24631646285802838,0.22171475463227344,-0.38446875793397617,-0.22665972228552156,-0.10801796790495065,-0.049464552385345736,0.04503371746414936,-0.034804541593635024,-0.039482276373740174,-0.018080078353030007,-0.04303804353703852,0.049031315562373404,0.16470218327462158,0.26616871900684036,0.12490435300277888,Dropout
-0.5675127140667442,-0.3275279411852729,-0.18213809712962253,0.4206311245304623,-0.1875948055683505,-0.37988418722906153,0.20103156256374366,-0.11751990165847859,-0.02834556070328902,0.017359693191952297,-0.20731930115949593,-0.05996500212872384,-0.15884716072281932,0.04123236046094852,0.12459269823647594,-0.07471736739302097,-0.08858108069647683,-0.1251370080796596,Dropout
0.3333878087334228,-0.2879854777971911,0.34254872881213067,0.42649164968724335,-1.0958700792140033,0.058730421732343385,-0.3358887467850677,-0.05276769900924577,0.07104349601187677,-0.2642029035327248,-0.13548276821872893,0.03761997545167072,0.061054072184791155,-0.0929028274990558,-0.12656814753636275,0.027097371977323016,0.08456217308544924,0.10276702454228191,Dropout
-0.5552948752550854,-0.6305939235745187,0.10028028486767603,0.42814618686235484,-0.3514424937764044,-0.3227163441274942,0.12181367731844293,0.07245485917453828,-0.0032244400030741315,0.1983557926441374,0.7740107453597606,0.013921033453987954,-0.05469768358966116,0.07354485185548013,0.20223416127261148,-0.08152614807996207,-0.27018764343254426,0.342062996084169,Dropout
-1.0864915332075702,0.1350279626360589,0.03378157299187215,-0.11494791023222518,-0.018524656604468483,0.512409386777996,0.17071775692395202,0.12702636556020122,-0.009499250071659946,0.10574478543617419,0.10004436730423576,0.07013964551111902,0.02311748141122207,0.043217346450783685,0.010376790886343738,-0.01777980234451202,-0.01371089806123595,-0.07288108640497479,Dropout
-0.56799434706101,-0.4830883932497108,0.21967764369264542,0.2637069482278282,-0.2386725046952943,-0.31114425647004496,0.009718608180806925,0.018783201855480883,-0.053634371800648,-0.11764967895935217,0.7540037544670815,-0.004051302252310321,0.133855566744846,0.12183107337207835,0.39373965911089254,-0.10063013739808364,-0.3367144137565813,0.29943616864585915,Dropout
0.020287124888411053,0.43225478913916715,0.19638947209095525,0.8552935801393075,0.39680186591413913,1.2662912824769574,-0.19884284553129444,0.13056914267422773,-0.002455616682342828,-0.5274846930964091,-0.025788255998028517,0.049104132998321934,-0.24220889645881466,-0.05727327767271798,-0.17634503991549635,-0.021886294431535953,0.03312337018804279,-0.011534448471361843,Dropout
-0.33665016845020684,-0.6411954626427645,0.6000683844932045,0.1731183401970374,-0.4760524598579248,-0.251589184899272,-0.08623813453848034,0.0016624058013822265,0.043327635095089016,0.019126271270367513,0.35965199159484984,0.2280819018115914,-0.10946547474696879,0.06994217949835464,0.22493030712028794,-0.06213336599292941,-0.03906336886504015,-0.21551151382321476,Dropout
-0.5574862938240329,-0.07012194936135235,0.12706830915697304,0.08911679894566582,0.002266510539977379,-0.35100056683864506,-0.016223081557917636,-0.17472993102135212,-0.14222222583635213,-0.5258476046045253,-0.047849155640573765,-0.006358805427988807,-0.26852400365734125,-0.029413993288531858,-0.1367613799566002,-0.020881685233196834,-0.06289195516399985,-0.0480381732857179,Dropout
-0.3822846743446133,0.017885822333684367,0.13608037973019732,0.07265762665284399,0.07728595148038198,-0.459994374660287,0.26554308491978246,-0.4290613544130211,-0.24703682299523258,-0.47113832246552584,0.07369895375593406,-0.16669844484805063,-0.30904127943109705,-0.12409327218318257,-0.0751742213116003,-0.06240709633831296,-0.09543614984031981,0.021111682358240572,Dropout
-0.05773927315571392,0.6609832247315665,0.15684670867995212,-0.07439524182560492,-0.23352490030934808,-0.06809653312671134,-0.696546421901986,-0.002976962564847393,0.011870634792066913,0.02461729695079541,-0.1857543689671072,0.060664108356862485,0.04431011059373046,-0.07491989613305108,0.039959119092123886,-0.050295993220590314,-0.059933989186312764,-0.01664389107224604,Dropout
-0.21072926853063473,0.3447706324026288,-0.4130800823365999,0.4209013613680399,-0.4460530736889939,-0.07208547367760502,-0.436712154582428,0.11949172583370173,0.07054163514989414,0.3036410329582177,-0.20583990443085784,-0.01522389147410251,-0.0360635243288422,-0.08355700491673429,-0.14225307663353268,-0.05176883171246844,-0.007371866202940877,0.022719089799433927,Dropout
-0.6756324485134645,-0.24629411804312112,0.04136940639751239,0.202853513126253,-0.0443438189550824,-0.3626327335519928,-0.014572400998455064,0.045731844304143426,-0.01847976735783608,0.1373140209491664,0.5133165047822176,-0.15795497385743867,-0.020489558118718533,0.0263569861372566,0.18405702126672194,-0.05829857955674293,-0.052562426443558644,-0.0549261710866649,Dropout
-0.37182247973459026,0.027256225506982895,0.1023476344620676,0.08920130256658818,0.08197636845518912,-0.4931879597839323,0.2996174547907416,-0.3959374893958518,-0.15118265491904517,0.04891602096799542,-0.0649691646174208,-0.2141112214215384,-0.224274180185845,-0.12024360996352843,0.06837300894205493,-0.04245006183663131,-0.09831008045847194,-0.0638040600677313,Dropout
-0.1617370286864295,0.08194639170212138,0.7550526405814446,0.5425209084372101,1.0904344019541812,0.10375338648216764,-0.272351626259855,0.029753256518587443,0.08779865228675711,0.014637278122759022,-0.06733416513708027,-0.1353888471372919,0.08047173841293234,-0.1281672669853298,-0.1637771964294,0.033511269407916676,0.0732616839019169,-0.03081016543756392,Dropout
-0.5987037767325292,0.09586119477933978,0.44639451364439064,-0.19697419663018903,0.10249643634719713,-0.3148248744344276,-0.34107188230224555,0.03917382969719326,0.022971361549857894,0.07668714211399329,-0.03851624791061012,0.059329541160363146,-0.18141478238438252,0.14400547729650504,-0.1954564171912851,0.6954973105862626,-0.35036484396615614,-0.16871746691214706,Dropout
-0.7504958215784314,-0.05778968075368158,0.32323214889978447,-0.09008763427982051,0.06578586192629221,-0.30266672182510174,-0.35354949951987824,0.1893540349441717,0.09519058994699535,0.38960533385185225,0.35036046666920145,-0.06496142718910998,0.17377986880922133,0.018109665568760678,0.19315472976822265,-0.029555317453081074,-0.06684052691962114,-0.03407487661758522,Dropout
-0.2180841835162894,0.3830263046131905,-0.7067819005326339,0.583517203749765,-0.3739624384418409,-0.1599294380212642,-0.2032084220437437,0.05017198538525166,-0.032175745843911314,0.03474108059919527,-0.13326655021756734,0.23568818138713707,0.15691360251196595,0.1333452896124928,-0.053670953133770856,-0.0036031511125868983,0.010880750573608248,0.054117871131238185,Dropout
0.7571842467548676,0.1899264951840392,0.4041087757509974,1.0773855390245435,0.3734293487503501,0.2765075575059589,-0.07575594441408905,-0.2436657371872801,-0.014299392408765241,0.05831776500863082,0.04946932052385568,-0.06227467334757958,-0.09019484793221502,-0.1126639109202451,0.003383458012764608,-0.07726149175185017,-0.23586289640077437,0.3486529215810266,Dropout
-0.1772062673597475,-0.42420918909923566,0.613846088971302,0.516290728246247,0.2359311101883387,-0.07929328746759008,-0.018622417817292746,0.20457500662441397,-0.6871269309380437,-0.4210998532987798,0.21839589427630043,0.04792375462650795,-0.0119012607821845,0.0012925381340352779,0.12209493476801069,-0.06762238524543632,-0.27774590767796814,0.307249995977026,Dropout
0.3513196963442287,-0.18295472210410488,0.23275186911711931,0.4555931721632862,-0.9691892332727866,-0.03484641365655796,-0.15328410848546686,-0.17950782211750077,-0.03694850763064803,-0.21599202038242465,0.18441209537534722,0.17121106810599712,0.22015093450865844,-0.057702326873018704,-0.013748743613965324,-0.012036725514931809,0.02104417970428969,-0.0228294010867578,Dropout
-0.16910946694036447,-0.48426434481336805,0.24183658260932772,1.171538668507946,0.6841914982015822,0.11551118677729476,0.09916195865245593,0.060521837546204035,0.10818845656001355,0.01766803837852908,-0.05789214027940386,-0.16265790752027404,-0.05110879002307991,-0.0368545322528962,-0.03476998864705454,-0.007994982407080688,0.01747234895287697,-0.06702079569165052,Dropout
-0.20426486870146046,-0.3523200101972312,0.22358314008265157,0.27738028424823186,-0.2691142039439493,-0.4275786158780191,0.4186862589233686,-0.42301819028820464,-0.14361738254348333,-0.26237002989731095,-0.07315658207764801,-0.009272858371320001,0.08728790959652663,0.08268357435485657,0.3048240633483023,-0.051562955008488794,-0.2963821415767218,0.1810363525624179,Dropout
-0.02816603808135143,-0.5710279875053621,0.41957291245666073,0.3238122841779484,-0.5102128418533324,-0.41703253041984606,0.507628486508395,-0.42198588889651256,-0.05821931574354585,0.19975539806184675,-0.06620219688722273,0.03483526176687412,-0.013148002215558332,-0.08482562546711038,-0.0033902632886549026,-0.046028499010830115,0.00210932211146368,-0.07173953948764675,Dropout
0.5498197177400274,-0.15456964545097837,0.013206747938998531,0.6206642818714713,-0.9564175760089899,-0.18931833602249662,0.3491511749540071,-0.49128201667613425,-0.12130398188534254,0.06398958029325252,0.10893134937929919,-0.024210755157183825,0.2357010832195532,-0.18001317371722939,-0.06221351028132419,0.03512852078922501,0.010282127137568582,0.006994031428367013,Dropout
0.18220183324939818,-0.33779665362393896,0.5815429357064661,0.2172852271117887,-0.5786924485700705,-0.6193648429620241,0.9502007694406328,0.2963689627960244,0.33149468523684034,0.14179615119414712,-0.17369244944428028,0.013579957966293296,0.22611634694663052,-0.21242066380645247,0.048087599089948675,-0.011244551962600725,0.0241533209143933,0.01596348564720184,Dropout
0.3619001947747398,-0.2664434116150068,0.11347568936465928,0.583284175044047,-1.07660304701939,-0.03285463047389164,-0.10208802393235525,-0.08174521280146008,0.06585474221672755,0.03248808273210438,-0.14667451857009522,0.1832190468325236,0.3007954294796545,0.1339135774860197,0.010132656424810767,-0.06762890494750091,0.04219763082092763,0.01698395256328921,Dropout
-0.18095555340658342,0.6532654190839049,-0.37156572314042546,0.19928873753830265,-0.4358624486436618,0.6002565644921027,0.42515313534546045,-0.28086516027038594,-0.2045577872128421,-0.16518638818723108,0.055924609562924124,-0.19464135098320248,0.01978674997559635,0.011801567773088752,-0.11387638982278923,-0.0313596058771652,-0.0017667738091883063,0.1453705566701206,Dropout
0.5541292864050886,0.7338582040976094,0.7628607435507657,-0.29042600447023426,-0.7159826092718297,0.43044992219601913,0.7472373329913384,0.18040563571503498,0.18206602593335375,-0.047117650779905595,0.0697362905953958,0.12614170068324387,-0.10511505261194438,-0.2798778482963973,0.241896093918028,-0.01279513613574385,-0.029832138118019203,-0.141819537026457,Dropout
0.29429648433193417,0.5674051099590202,0.020900232918952596,0.20294899667129934,-0.7177655564419495,0.4032469404860421,0.9539303218387329,0.24297014536770395,0.0950363971525966,-0.29880358653943956,0.17344153502581772,0.0808998027923489,-0.5291481697354071,-0.139944537389862,0.40880299572898504,-0.12392458584679267,-0.2941302447938292,0.022121193747368005,Dropout
0.21137136710148327,0.36757942323421466,0.21834636093988471,0.1032938752525428,-0.49479865187293576,-0.11139005209420168,-0.37975434006509573,-0.22396696840768085,-0.08925304166466293,-0.24766638383479658,-0.026374170899908955,-0.0005546129213825061,-0.12835537820112491,-0.1088939709889734,0.042721914941023655,0.044233688880898,0.43274969491344917,-0.3338436981116498,Dropout
-0.7559420939906059,-0.4131686707403235,-0.16753667038010753,0.4116587869676037,-0.20103299389912324,-0.2997622491901193,-0.05037537841254155,0.14311437409132668,0.04067657249875641,0.08135765067082705,0.1160959532797482,-0.050033906488298,-0.249473714708908,0.027393632399842546,0.006328333331726956,-0.0888122575932322,-0.03409688334473327,-0.0874379559762726,Dropout
0.05091423207505212,-0.22992534866520942,0.9354121906924555,-0.16667737299586122,-0.25536980041207247,-0.41938849651800414,0.22359504626073012,-0.4530439971129357,-0.10533947117841234,0.1069005699281195,0.1720384172892488,0.032732770853250846,-0.08101831087758449,-0.13384835601834286,-0.054420250751544476,-0.08140875284424355,0.036881460385214435,-0.02791805908211787,Dropout
0.6101477349895282,0.08869767114000193,0.38083940382369563,0.2800372789357873,-0.8077130877187968,-0.17757083287645753,0.09504362885805975,-0.41513680820182275,-0.09301440506277461,0.07763189100914646,0.07058749188521227,0.05514100610533403,0.17984962874941837,-0.028753377741038002,-0.1356387924390825,-0.0318830310525726,0.043820800692824666,0.06988723178483047,Dropout
-0.06714217713832679,0.4128531911665902,-0.18157771964428396,0.24934346972794116,-0.3857370692198485,-0.11481191597890546,-0.5209547771025727,0.08072850713426373,0.10594516545391078,0.6035165035961011,-0.2733448717775802,-0.15080761496772563,-0.417051162755853,-0.05384259234816683,0.2202438993000227,0.15758521521251195,0.2963288487631099,-0.09730719818397196,Dropout
-0.4661622139557449,-0.23397334722627078,0.09513288870064945,0.653374284530377,0.39448386753934545,-0.13130320213133154,-0.10833986447127804,0.4243453764144055,-0.50321906017326,0.3329386540340197,-0.4602167894201795,-0.13119877262824955,-0.28528396081653684,0.13427633050685836,0.2156071366155397,0.16481415197727015,0.3126078678778025,0.1294292729068281,Dropout
0.5593105549606685,0.42094081260169447,0.11202250396087461,1.0613487469475227,0.62296826121952,0.22170106220316618,-0.10371357144048371,-0.221378399927149,-0.028191115883970316,0.022233365834301303,-0.03836833009863602,-0.07475788591796592,0.08692307963147419,-0.11040056494413295,0.1511954094105949,0.00021424505264677323,-0.03573110541183888,-0.03996501935383839,Dropout
0.8118838139124696,0.01998417482942022,0.5343580683725069,0.6945858137353118,-0.30391976083684086,0.024831241206456023,0.05668644724310256,-0.037709215212785904,-0.5768373316377781,0.7063207837953741,-0.10837779524327523,-0.022908151691939136,0.0014483482674674047,-0.2240181614911963,0.03496906644774415,-0.052876611405602195,0.017046425336088866,-0.09237473771503449,Dropout
0.6512169373702068,0.6842494499982942,0.4594029543022265,0.721876524083937,0.7872750532983399,0.21040128183621318,-0.24778713037937974,-0.2809205617868197,-0.046902919457590724,0.024196864625295106,-0.021585844050888085,-0.26594454689939895,0.04119408171665141,-0.13913184242211743,0.06402907034823713,0.006915115176045788,-0.04676929592587679,0.006788215234128831,Dropout
-0.982463748044545,0.32303190701566137,0.44619118467976565,-0.45605194373816405,0.08606768407119057,0.5287926177210025,-0.020226302569807977,0.09740232601707008,0.007185537457373805,0.09849968993716053,0.05656227205628358,-0.02908642102659827,0.0691200665062461,-0.02082304286355768,-0.026749457106688284,0.007422742552031197,-0.02540620775626052,0.11300745127255694,Dropout
0.07040974514752765,0.22478016775602977,1.0229675546917292,0.36382434786690165,0.9230820054334985,0.7824351446961549,0.555087290814361,-0.32789247274791106,-0.07843799952284376,0.1329299945785469,-0.03351414961001035,-0.0710151561687252,-0.3896096788821937,0.34214809154266096,0.17266655085409138,-0.19386623126220703,-0.31541276115480377,0.259449008571876,Dropout
-0.08954896545407787,-0.19282687657287653,-0.05979863994598184,1.225381180543402,0.9802375069631132,-0.09020845542280946,0.4873699177726854,-0.22898337799845714,-0.0718773043324682,0.058375092097266046,-0.035343768359766804,0.20784865845299613,-0.0741711167855689,-0.09493101196808552,-0.02362432544097509,-0.013394243534605353,0.040630613107655526,0.06686186634628397,Dropout
0.8762961560094842,0.566375618039123,0.8270670148131354,-0.11340616126005353,-0.6674329879216166,-0.39139168261754564,0.3526282097209393,0.24913165892749378,0.22334069916168006,-0.01615586267726431,0.17574367773339086,0.11197427263217363,-0.25525632241009133,-0.14295023729082867,-0.3789819333560033,0.7983191176338779,-0.3051744171149346,-0.058619152120287656,Dropout
