PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,Target
0.039028275668221944,-1.0795201333119486,0.9243126826673488,1.9941449496249424,-1.641518761800967,-1.012536222419396,-0.628913294203222,-0.046491651116762275,-1.2102718124343839,-0.050582790619160406,0.3527729053412316,1.857397038539409,-1.2880616685582567,0.598407316804983,0.44977948404799456,-0.09312046260871037,0.20237530473000034,0.33427644466140566,-0.5023557553261484,0.4825580454121343,Dropout
0.4366774865696738,-1.9826881258660873,0.47610971105330246,2.1542201678330506,-0.6485618641722916,-1.071407808871928,-0.8769470719938304,-0.1925777620606973,0.15522456878177526,-1.9294326029241755,1.4725519752638223,0.9572040436425898,-0.5525546952033441,-0.9399554563407657,0.7034597265090761,-0.45072350242133113,0.3785329430420742,0.32826104551529955,0.19864417215351482,0.03816683627479486,Dropout
-4.294274483761875,0.9160642849245856,-1.6959097019375207,-2.1945422453919257,1.1462748607825035,1.0096746706154778,-1.8296954042223943,0.5286534379570259,1.4851199707776712,0.04002423243278994,0.823198027232444,-0.305059119877799,-2.082500456517196,0.42441006686107347,1.64856711585717,-0.3271789053702649,-1.0515797240787519,-1.6727427779834172,-0.09442367012292868,0.7973670435682797,Dropout
6.928685151638411,3.0924692501152333,-4.632125338513877,-2.100366266595431,3.8637162062384163,-0.9689277613835903,1.2538394063032923,1.4706132052180374,-0.4340540904304533,-0.20915317641691888,0.020928978099010873,0.9931446809793055,0.10562632471211802,-0.06602745104411291,0.20647763951626286,-0.9467223641728881,1.8634960611286517,-0.5505231515502091,-0.031910085483814514,0.8242776368453862,Dropout
-1.2695882624660568,1.4229174784489957,-2.2860342344244113,1.6709837683580004,-0.18764432620152902,0.613485414609622,-1.4714381198440427,-0.8266825846123299,-0.9283230696909232,-0.35376113946881854,-2.2246660559749523,0.8533551260212218,0.7933149591148175,0.8077399593521614,0.7797180625335121,0.05050014405281186,0.23929939922644436,-0.19495936553456744,-0.24403149375947275,-0.8625078870871918,Dropout
-1.247366654282434,-0.041897550126299324,-1.2481790419227703,1.1544301304723819,-0.2632074518260216,1.0879467552074555,-1.419631186535832,-0.13223737583428347,1.3552682085671504,1.2641594765114166,-1.9239015160662456,-0.4849758701366919,0.24026460363141236,-0.8816294548490416,0.682466100390775,-0.12473878155228961,-0.01594440368297982,-0.10071914043269632,0.056011538008884226,-0.8830077649254098,Dropout
-0.3053268079086601,2.5616788438064644,0.4962527803739306,-0.27456193663300527,-2.1773911614984325,1.541147307574482,-0.42341635258873694,0.6283190967596017,0.2390995693238398,-0.5558442061553859,-0.9841325499513545,0.6297815457880248,1.3399750677434863,0.9306061382051563,-1.331122136103291,-0.09672597098138476,0.6558007281695275,0.7222971283835379,0.29724193188468906,-0.13736892578825502,Dropout
-0.6385829768835949,-0.8281293504228491,-1.9089054669914605,2.9341247222663283,-0.7255392478602201,-1.4544877675422134,2.323535839260458,-0.37797596783762,2.051895850844366,-0.4906338519053629,-0.05576975302936379,0.15988911583400509,0.2255750312834542,0.34167025440692755,0.4860511970946598,0.42065964566169695,0.5164360647878451,-0.2994202459531391,-0.005248464459905128,0.16104686657206327,Dropout
5.024687121930405,3.066114336744421,-0.8896986249170619,-0.32783235852654813,0.7791984181948655,-1.8236018088381163,-0.6693706259330328,1.8717036559119156,-1.1590349786640208,0.5926597830354633,-0.4930012150815796,-0.8947603658773973,0.3009797627752363,0.00920703797595139,-0.436363325361279,-0.9231703408353368,0.3559616103813906,1.5696681646425235,0.4826192287174492,0.02636061490078848,Dropout
-3.3893067370573395,2.6067538695280734,1.191728855705523,-1.2570819072555435,-1.0434892054601714,-1.8770847582904535,-1.6685542014719252,0.5489458962193801,1.6911397776949963,-0.24709240012748546,0.10435745973428372,-0.433689449517425,0.03580995232882963,0.812108188533217,-0.09965487836367305,-0.09826780593188314,-0.8387107970125035,-1.5948022220580587,-0.7236245903958188,-0.6546458187886319,Dropout
-3.2035568919307917,-0.4882203546585091,-0.4510679280082232,0.4857776133741841,0.30615254779720236,-1.8463184527549896,-1.2765612159631698,0.7396447265742073,0.5108562595143367,0.5204686036381181,-0.8831692453057661,-0.6112996030168392,0.7144442837554948,0.10776738941681709,-0.8359066638809963,-0.16538773998530018,-0.5713345743407884,-1.06500822021635,-0.24295765117123735,0.11452644260020661,Dropout
-3.2404535519527737,-0.6849829460979706,0.5043405965703814,0.39449423567348574,-0.43139996732044655,-2.431650301340615,-0.9190387040812287,1.8216276209753326,0.2733253023184903,0.11758632038824386,-0.5284952233741024,-0.472361066802417,0.9208338653376167,-0.5058548332795418,-0.5184300465967464,0.09782956156913458,-0.019582550142149588,-0.9049938960105617,-0.22087312741577228,0.21769460800418572,Dropout
1.772113742398575,-1.3796115095560293,-0.6140137197686927,2.0096969959034987,-1.1740672282732558,0.949922527062698,-0.5721397901369208,-1.2974150976271417,0.06938279549436488,-0.31863479391059857,-0.8967582845479946,-1.3324413496354441,-0.2578390937141574,1.2015942695241262,-0.44410705628102815,1.203263168412255,0.888018387782919,0.0661114021582711,0.13314850222543623,0.11075371956892177,Dropout
1.8171348878538538,-1.9855991696788347,-0.4164626683754835,2.191712537096804,-0.6007677600828469,-1.274409809867272,-1.0603018013183165,-0.5420709168871329,1.473100440222012,-0.9826155648720075,0.47405624165514787,-0.028488772008986467,-0.12246187525062086,0.018536895551516983,0.24485503681945742,-0.2152929222500893,0.5547360024112634,0.6087105905640013,0.27824306418803935,0.1981020729468433,Dropout
1.241002187859682,-0.9251014439364985,1.2362148042258323,0.6482022239113902,-0.6158602102016024,1.1067057105127476,-0.3651363640584827,2.4047702143718257,0.8485084144652306,0.335744347619025,0.516046886530819,-0.5002817134179741,0.1290079075548108,-0.8968985171747638,-0.41398881897460504,-0.6185879159789234,-0.9292850028547617,-0.756325187360987,0.030882223654067998,0.7335382795031812,Dropout
0.52279929392849,-1.1055704450745107,-1.0546212054393933,0.22626446727135696,0.17401190192440888,0.874636572035994,-0.28453808776705275,-0.6202373810838034,0.3266933924813627,-0.6264680031557454,-1.142619794344957,-0.8556403818156711,-0.04409890779411922,1.3380855609979345,-0.3526447868136598,0.5423701801465262,0.23549796402238832,-0.10372676813765261,0.15485833787916134,0.29523262478723605,Dropout
-5.313042263319712,-1.3534642250860573,-0.6259031668781788,-0.9148928024575003,0.6965116204088347,-0.23865871464961408,-1.0118587386545002,-0.18503319155788522,0.15670311399666073,1.5679991090165144,0.2009683698844254,-1.5003479060096852,0.18798562430924456,-0.36228505434249797,-0.3651383388500795,-0.1866831604997131,1.2037386532011662,1.6465945475807882,-0.19208522142728277,-0.4438608697148403,Dropout
-0.5030763041604804,-1.80143720898992,-0.9215165469678446,1.8348040286556784,0.036256613798800436,-1.5370528462122783,-1.092414892384286,0.005456574095156739,2.0152368993878373,-1.603381003117191,-0.430139056297191,0.8707209519912663,0.24589089112293885,0.4353368459194756,0.9703297140819548,-0.8260276249690021,0.12348824147371668,0.37097013971932763,0.18504552298233884,0.2952819996568657,Dropout
2.2034052176027203,-2.3990107107679477,1.1849059422929493,-0.10751245098824806,0.0023897291263425065,-0.7771195915649435,0.2557670944123463,-0.004757810646735385,0.40569441127150235,0.4320914345625129,-0.2881778583580411,1.1986304899627074,-0.032494570791441454,0.4940181588296841,0.2895514939372887,0.2579397426246621,-0.15806670120247335,-0.3379310210272999,0.07493233633665296,-0.2580426105358369,Dropout
-0.15694394204587636,-1.9308965795344961,-0.6475230256379993,0.25464348214901245,0.5100164971032217,-0.9580403805165246,-0.14771591493199773,0.8408052283331309,1.5678836907605767,-2.308321711470868,-0.6833809386283157,1.075796446664756,0.5550303307839374,0.6647569615234069,1.135797045165613,-0.7804097299824241,0.15375877959509968,0.8751751762349596,-0.5037073707472018,-0.11953862444534392,Dropout
0.33944921705078895,-0.4706656017556594,0.07991121996291556,1.371396002273166,-1.0719214834327524,-0.73609809906916,3.0429097003044743,-1.2215803269872567,0.2003027729079075,2.790219768477204,0.2242823122079547,0.3326753729297173,0.1580556464642775,-0.35099170537552,0.19164709002512015,0.5092223659521895,0.26933667937043754,0.5019382006636653,-1.4048732158572235,0.18704249360388184,Dropout
-2.123426063499852,-1.175082078822008,-0.4746360211704809,1.1851847412521381,0.08181534031154894,-0.7501154635564753,-0.5522323773357372,1.1705177634714876,0.6733401246171509,-1.3548081268321994,-1.1646036757095304,0.12045598341855634,0.3197678805322864,1.2315161972754687,0.5999079255423236,0.33574123708226555,1.3083728986248278,0.6651555469639974,-0.011747494923944453,0.2382435875807725,Dropout
0.6121401868670973,-0.8334686907895014,0.36981603715009714,1.119890022179121,-0.6943588921567784,-0.07603709399294047,-0.424897014078167,-0.34459553117031466,-0.27767650487974216,-0.09141930426760364,-0.5010696546743402,-1.2882084029398744,-0.1906766009124399,0.5008853559436162,-0.7586969976566942,0.23540746481190816,-0.12044282883293697,0.23582693367466012,-1.3949606703994128,0.8404345460057374,Dropout
0.5111798401182268,-0.175870673714037,-0.059209894907792306,1.1115531871981887,-1.4445578429915853,0.10064039457322356,-0.547474712513695,-0.4184997321360516,-0.4878456056425038,-0.2548892035792853,-0.9706434668557551,-1.1824801779929939,-0.3808606275672139,1.0933077894127872,-0.7323469617630153,-0.5802967945097218,-0.7020638932585722,0.4973215179815402,-1.31732243697156,0.42000182525768165,Dropout
0.7374642195215797,-0.5747290056596009,1.0792413192207062,-0.8298767860537163,-0.510451709349709,0.11310846925375546,0.32964707833487417,0.3877682113474192,-0.7201232818668953,0.13644249950372597,-0.3083919672567262,-1.0231648394821908,1.1919134298567822,-0.9554059303333214,0.020985688359035633,0.42077320316158856,0.7066852246945756,0.25979849935408267,0.34536604444433877,0.7653367891056648,Dropout
0.9974122551070562,-1.3439281023096,-0.13367227587547717,-0.04548193744331706,-0.2492100663338822,0.20611836644477596,-0.5253417577891388,-1.2949790163151005,0.2755326884698664,0.7326288971214823,-0.056439150580901695,-0.9728509488176766,1.138844942880293,-0.9084323398401755,-0.21069821192779747,0.24895998447712583,0.35566545233515284,-0.036838432897871864,0.8873667950796262,-0.3003262743878392,Dropout
0.7340366593102594,-1.6602744999986068,-0.13766748954569155,0.9449988872187467,-0.46227057756682205,-0.19057550621873712,-0.24368735363755487,0.08857872613132295,0.9687942952762808,-1.8895551996820208,-0.32032940666357174,0.20101276285407133,-0.10101399177184757,0.8362200102156275,0.6788843251617371,-0.5886390276213369,0.4075420866935051,0.9126927217640951,0.41844715150774,0.06618053183340081,Dropout
0.6295078190029715,-0.0629527156446207,-0.12585455594178452,0.7295398082634961,-0.9301853483432428,0.5794369137318562,-0.27591132047499933,-0.26608282728245036,-0.48430653585392747,-0.6496697479701063,-1.2275810438583061,-1.0742771564171716,-0.2799387461081943,1.4419666847940282,-0.510851683261092,-0.4137721372462649,-0.44381888029871874,0.1835158316837488,0.1474981424054791,0.06627381163789213,Dropout
0.1887886592384178,-0.13322904484362605,0.48746300102679047,0.967753885866658,-0.8250115401755045,-1.0215598470735434,3.3284296940618936,0.3697551508297157,0.46689161469863244,-0.019972844608521004,0.8331245401781565,-1.0149378029323861,-0.13920602360730175,-0.5460975721487145,-0.4364312729713818,-0.33818235657316437,-0.6226573483798966,-0.3975862782052486,0.046493609658045276,-0.022668040083392526,Dropout
0.254454790657705,0.534627663582336,5.2088522104666595,3.9930580121013817,4.4356762651043,-0.120125276530799,0.08882047634245341,0.05242360972991156,-0.6436651315200952,-0.6931792070309643,-0.4195493136903496,-1.1665140761612813,0.45813888347428505,0.0009898575013647525,-0.27355481566808787,0.39831921620600763,-0.08159273380512816,-0.42859578725478104,-0.10177359243582076,0.18241363317159204,Dropout
0.901982798512518,-2.079824535491664,0.9546342008559588,0.08893648159277062,-0.09973988380623086,-0.5327607977951346,0.33377276431806724,0.9640045463352966,0.6344494505589585,-1.9863217343865958,0.16612357318574478,0.11254054710297104,0.35715221604099573,0.11481676901730807,0.6074703495196032,-0.25449704481435054,0.6454850594786332,0.5269134338568415,1.1368309096013387,-0.1867186173649913,Dropout
2.799458058373473,0.39365446783196084,-1.3020306829372796,-1.0555441848917442,1.6248011315360669,-0.13549714931755893,-0.6881552567770521,-0.6280400306069084,0.7360704728463754,0.5011741945538176,-0.012270550633947714,-0.5003921231668095,0.6514635955582887,-0.5653096564426081,-0.40339033703257116,0.2829145664354199,0.5345622290083382,0.46780837258214975,0.4732717864899607,0.5004885355674747,Dropout
-1.304402583267678,1.5073207039284915,-1.2980098254849113,1.0235921219477315,-0.8160753984125559,-0.6380870702910151,2.538101824784705,-0.8105577257687689,0.632620887151062,0.9562782209240225,-0.5085728578650401,-0.4851883551769159,0.8753362355833656,-0.2675255881404821,-0.06924433430703862,-0.7675079443114722,-0.6662613224988718,0.10002274567440517,0.02200653018792589,-0.9346137557822061,Dropout
-0.9957837142261582,-0.7781821171039418,-0.6077281299057038,0.8557274959840984,-0.1737091088340488,-1.2087163462269113,1.0896144017907505,0.5460275600093455,0.9672598835767665,-0.6488105790118481,-0.25934714054567837,-0.1462675728573233,0.1525593597177395,0.10784982895446095,0.09793304893480427,0.9059765478641323,-1.3924235558744729,1.3184857277758522,-1.126596093103379,0.2185247686738991,Dropout
-3.175321511376237,-0.5251729606993307,-1.1592678380902832,-0.9338029582148326,1.2243694377809433,-1.1472010720471737,-0.9450767878426212,0.352568680854158,0.9090915281431055,0.45202056051440487,-1.0671603482605496,0.22992378168848063,1.7398136629046903,-0.48159648341288896,0.2751718479509122,-0.600679591120414,-0.08624576674866812,0.1251254790444241,-0.7200738690249482,0.2875204149163444,Dropout
-0.5578924234638983,-0.6688608560134232,-1.5623194765313193,1.419635773712218,-0.011704390061714242,-0.06762127570700714,2.8089662060896434,-0.9145332758534672,1.277819740114554,0.011572115894501998,0.24971097359727612,-0.8301140288812643,-0.4139154856654985,0.6883583521395108,-0.2550319028774026,-0.03903412516794072,-0.1041195201191245,0.08404485012125149,0.1075072952711939,-0.48982167073533,Dropout
-1.0717187697297925,-0.11185792827847409,-1.0122369755525429,-1.0301437508564724,1.1588806029846281,0.3747306788643618,-0.06934661674450965,0.3828963931247097,0.2894579951558604,-0.8913794526134884,-1.4339875412596212,-0.43197950325841655,-0.10624198322294444,1.4369406742482178,-0.32417110784185055,-0.15332464819928618,-0.366094553192729,-0.19074952691618413,-0.42401958349322505,2.0323051392427027,Dropout
-2.799599277085869,-0.0672259271649114,-1.390891436545664,-0.07728292700410902,0.3172463174334221,-0.5370340722711991,-1.0590440273515844,0.2204278942007693,0.48670559661864565,-0.09337240356707002,-1.4924824521972588,-0.4588511823115686,0.20758533808599225,1.3955090713999867,-0.6346983016686788,-0.5825537023272457,-0.5786079122946354,-0.37238498709233925,0.3653768074932836,-0.6311273377632485,Dropout
-3.14809672634341,0.32306102007852683,-1.7381384236737554,-0.8818270574188771,1.4463692431940833,-0.7117869721860806,-1.2823764600344816,-0.5278164916487659,0.792776275274685,0.7600907392110327,-1.4145318444037132,0.0489317739412921,1.417682170132445,0.24137225288962302,-0.17182652146115596,-1.4741019098494685,-1.020414096028132,-0.12373522599935138,0.01859386739577937,0.32435846101575605,Dropout
-3.5340397364979594,0.7282345332731098,-0.8790745211533877,-1.929788850034987,0.8208761837283167,-1.1158112323542977,-1.489882821632836,0.06917108864456925,1.6036018050423257,0.03373798061095102,0.45649925755075066,-0.9990726397389535,0.03567883404055298,1.6933718084776983,0.8940711749328717,-0.2288789730492307,-0.8744337268025942,-1.6846444513771768,0.5178729954176923,1.057452451938561,Dropout
-3.565104849662696,-0.11428225254949483,-1.5513194430014534,-2.1830063487857503,1.6108501147566125,-0.436445627210682,-0.8696368679222481,-0.044533577866696435,1.2709119527681203,0.49406835119610115,-0.8769239087036623,0.13724108738146015,1.39102160851131,-0.435986075812578,-0.14627092674022646,-0.009059722785382108,0.14892772042091096,-0.3689339523742365,0.37548706119921604,0.6962551178494588,Dropout
0.8438465280508166,-0.06370239906552913,0.4060634327176746,-1.2417141695238947,-0.35485440473382235,0.16385353959995133,-0.3273713087162545,-1.6142525835715782,0.10678374444407057,1.77727735275477,-0.49696348059706275,0.942325816976447,-0.12077508894749131,0.30555897847068486,-0.17374309908445207,-0.9434455220509755,-1.0046397546622683,0.43139326832401664,-0.1391909022051924,0.4567299698873482,Dropout
-2.4627951100623693,1.9050594114042334,1.231853557500353,-1.2713071216862923,-0.8298931423211635,-0.7260912540391093,-0.7046615914978807,0.47934669885409903,-0.36109767033424955,1.5723884183364687,-0.6856394733867186,0.3819107451756064,0.3746607165224037,2.2188513637117233,2.1435560995128635,0.01225862902082495,0.1780474514577204,-0.1362805248623266,-0.018556621620089333,0.13568652183058397,Dropout
-0.3193087649606542,1.5803941912965647,-0.09335045587565782,0.24829096797245825,-1.389468649930455,0.5523911607472831,-0.9632458664020805,-1.1711941344299255,0.05732240876187365,1.3297919763453283,-1.4951565675792475,0.4542812265874316,0.11016466008059697,3.167308376761248,2.540295409541518,0.5736869030115718,0.448380348319443,0.3651908577662577,-0.8806560195567538,-0.6990790119618914,Dropout
-1.1589755775365944,0.11991350474650815,-0.1452272513034231,0.11067390177009703,-1.0376747667319048,1.2461513884683986,-0.6176542868016562,1.2689950463825161,0.16646726916757684,0.9129740300819027,-1.4752143071917723,-0.9800824653870204,-0.17901546166457613,-0.9287042118438483,0.6862893954670958,-0.29669593106751724,0.4719306153791077,0.5621274761739133,-0.29799553792106126,1.1511768234695186,Dropout
0.6268874923942745,-1.9950348029284775,-0.6989088356908195,1.6227325156007602,-0.6095740035883046,-0.043514711251593285,-0.7081952492411288,-0.8020967245996157,0.8281266134293036,-0.7429984409380017,-0.3013324282158838,-0.5917517740808274,-0.025220060559509302,0.745157346646682,-0.0693996566383863,0.4757188480405603,0.7452098828112989,0.2687663255576962,0.23667437804177843,0.4827244563245007,Dropout
-2.878649993061162,0.5267457911080935,-0.030570522055794684,0.2583468688029188,-1.300502119959502,-1.356857569487799,-0.8938816537852016,1.3226582255472255,-0.08962349015785985,-0.4339510184043562,-1.2961209494711816,-0.34241839013041947,0.2889646302700353,0.8508967131903813,-0.4748540378430786,-1.0143387831796555,-0.6768225203688836,0.04985972889139399,-0.013623805196912551,-1.436410283951979,Dropout
-3.2792056207443263,1.411710774508814,-0.6493827488043101,-1.1031927664481551,0.3250873141958382,-1.1029404932676832,-1.1981881668776544,0.06595618414100166,0.6203571122348619,0.5549019410032813,-1.1017907855512317,0.12865269600366835,1.2953581481863816,-0.38124443385586115,-0.4343827878380585,-1.1478545847419508,-0.9093881384881267,-0.44337700355642196,0.2582138090492907,0.778421320900618,Dropout
0.2555222778156254,-0.2890536625102295,0.219790722659328,1.8998796697668228,-1.150457334912876,3.546486301538314,-0.8647903863220189,1.3557379027422933,0.16887118665074036,1.2421766924130668,2.0931504189001533,-0.01584996588916002,3.4625174931574887,1.5505334348473947,-1.5385715298321936,0.36516481854620475,0.847376034342644,0.4932657664049078,1.4522207681158996,-1.3156621973250977,Dropout
0.6602996131971578,-0.6672303208863006,-0.47297943754179284,1.7229325262972344,-0.43728508546842976,2.832143996558042,0.7808629842886121,1.2275828294944573,2.1839118964701343,0.9207382194655099,-1.0338963826011647,-1.3668100563563834,-2.454998092025372,-1.4889750361518195,0.8564072585396241,1.5899904295301681,-1.1864738775365848,0.11992792902568983,1.4242061887922732,0.055123464589405154,Dropout
